dataset,subject,stim,condition,critical_word,meanAmp,meanAmp_z
michaelov_2024,michaelov_TP34,He didn't have to spend much money on the car because he found an incredible deal,BC,deal,11.584444444444445,1.5757343703090216
michaelov_2024,michaelov_TP34,He tinkered with the engine every weekend until it was absolutely ruined,Unrel,ruined,5.804444444444445,0.7369293388636049
michaelov_2024,michaelov_TP34,He took a job training dogs for the blankets,Implaus,blankets,-9.906666666666666,-1.5430981783678817
michaelov_2024,michaelov_TP34,He was afraid that doing drugs would damage his fever,Implaus,fever,7.2588888888888885,0.9480011931815692
michaelov_2024,michaelov_TP34,"He was desperate for a job, so finally took something doing door to door hiding",Implaus,hiding,-3.08,-0.5523988102016686
michaelov_2024,michaelov_TP34,He was hired for the job because of his fresh new autumn,Implaus,autumn,-2.714444444444444,-0.4993486649987577
michaelov_2024,michaelov_TP34,"Henry was surprised to find he wouldn't be promoted for his day to day performance, but needed a major bonus",Rel,bonus,-6.412222222222223,-1.0359774894221232
michaelov_2024,michaelov_TP34,His boss refused to give him a vacation,Unrel,vacation,0.2233333333333334,-0.07301254367202151
michaelov_2024,michaelov_TP34,"His first film was a failure, but he learned some techniques in that first effort",Rel,effort,1.5122222222222221,0.1140335609947765
michaelov_2024,michaelov_TP34,"His tactics usually turned out to be beneficial for the business, but they often came in conflict with his ditch",Implaus,ditch,0.6444444444444445,-0.011900066371403879
michaelov_2024,michaelov_TP34,I don't know why people like to see their initials in dusk,Implaus,dusk,-2.9000000000000004,-0.5262768542050985
michaelov_2024,michaelov_TP34,"If Jim's manager is incompetent, he has a legitimate right to water",Implaus,water,-4.944444444444445,-0.8229706754007092
michaelov_2024,michaelov_TP34,"In an old sitcom, he was the wise family physician",Rel,physician,7.956666666666667,1.0492640843287668
michaelov_2024,michaelov_TP34,"In the best part of the movie, the hero has to impersonate the villain",BC,villain,-0.8733333333333334,-0.232162979280754
michaelov_2024,michaelov_TP34,"In the window, they posted the hours they were open for business",BC,business,-6.897777777777778,-1.1064422719560807
michaelov_2024,michaelov_TP34,It took a week to get his car fixed because the parts were out of supply,Rel,supply,-0.7511111111111111,-0.214425848665799
michaelov_2024,michaelov_TP34,It's hard to admit when one is lonely,Unrel,lonely,-4.79,-0.8005573921690842
michaelov_2024,michaelov_TP34,Jason was disappointed when the other scouts scared off the elk by loudly beating the pans,Rel,pans,-4.366666666666666,-0.7391224215845582
michaelov_2024,michaelov_TP34,Jennifer disliked walking under the trees at the edge of the park because they were always full of sap,Unrel,sap,-1.4844444444444445,-0.3208486323555289
michaelov_2024,michaelov_TP34,John was disappointed to discover a scratch on his new taxes,Implaus,taxes,6.625555555555555,0.8560906072677115
michaelov_2024,michaelov_TP34,Kevin propped his head up with a pillow as he basked in the hot lamp,Rel,lamp,-5.015555555555555,-0.8332904604857738
michaelov_2024,michaelov_TP34,"Looking for bats, Karen descended into the depths of the castle",Unrel,castle,6.247777777777777,0.8012667490033052
michaelov_2024,michaelov_TP34,Michael could hear the bells ringing in the tower of the cathedral,Rel,cathedral,0.4766666666666668,-0.03624830930647844
michaelov_2024,michaelov_TP34,Most shark attacks occur very close to shore,BC,shore,1.3733333333333333,0.09387773075050948
michaelov_2024,michaelov_TP34,Norton hates getting up on winter mornings because it is always chilly,Rel,chilly,7.421111111111112,0.9715432029068732
michaelov_2024,michaelov_TP34,Our guests should be arriving disabled,Implaus,disabled,-1.2077777777777776,-0.280698218508949
michaelov_2024,michaelov_TP34,"Outside, Cora could hear the running chapel",Implaus,chapel,-2.961111111111111,-0.535145419512576
michaelov_2024,michaelov_TP34,"Penelope started to assemble her new bicycle, but was missing the instructions",Unrel,instructions,-2.5833333333333335,-0.4803215612481697
michaelov_2024,michaelov_TP34,Perry heard a grinding noise coming from his jaw,Unrel,jaw,4.996666666666666,0.6197030301629477
michaelov_2024,michaelov_TP34,"Rushing out, he forgot to take his country",Implaus,country,4.518888888888889,0.5503669741226692
michaelov_2024,michaelov_TP34,Sam knew that rain was coming because he could smell it in the wind,Rel,wind,-0.1433333333333333,-0.1262239355168865
michaelov_2024,michaelov_TP34,Sharon was sad that she had lost her dog,BC,dog,-3.4433333333333334,-0.6051264621206711
michaelov_2024,michaelov_TP34,She flew in late last night and really didn't get much rest,Rel,rest,-1.9455555555555553,-0.38776598876649543
michaelov_2024,michaelov_TP34,"She had the data to back up everything she said, so the hostile questions did not shake her music",Implaus,music,-13.30888888888889,-2.036835396031447
michaelov_2024,michaelov_TP34,She poured water on the plants,BC,plants,-14.627777777777778,-2.228235160031007
michaelov_2024,michaelov_TP34,She was unsure how the book would end,BC,end,6.7811111111111115,0.8786651371412907
michaelov_2024,michaelov_TP34,"Some of his jokes were crummy, but those one-liners were humorous",Rel,humorous,0.34444444444444444,-0.055436659699020674
michaelov_2024,michaelov_TP34,Steve skipped his annual checkup for another forest,Implaus,forest,1.3977777777777778,0.09742515687350049
michaelov_2024,michaelov_TP34,"The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his tattoos",Unrel,tattoos,-13.885555555555555,-2.120522403205644
michaelov_2024,michaelov_TP34,The agent was sent to South America on a secret assignment,Rel,assignment,1.4755555555555557,0.10871242181029005
michaelov_2024,michaelov_TP34,The bad boy was sent to his room,BC,room,2.7377777777777776,0.2918886070701888
michaelov_2024,michaelov_TP34,The boy scouts started a long hike through the forest after having a big lunch,BC,lunch,0.5966666666666666,-0.01883367197543176
michaelov_2024,michaelov_TP34,"The candidate wanted to please everyone without making any commitments, so his speech was deliberately ambiguous",Rel,ambiguous,1.711111111111111,0.1428967099045669
michaelov_2024,michaelov_TP34,The conductor gave detailed instructions to the engineer,Unrel,engineer,-7.308888888888889,-1.1661035294791113
michaelov_2024,michaelov_TP34,The dispute was settled by a third person,Rel,person,7.901111111111111,1.04120175223106
michaelov_2024,michaelov_TP34,The doctor told him his headaches were due to tension,Rel,tension,3.068888888888889,0.3399401063725214
michaelov_2024,michaelov_TP34,The dough was put in the hot grease,Unrel,grease,-5.094444444444445,-0.8447389720645176
michaelov_2024,michaelov_TP34,The federal agents examined the hundred dollar bill with a microscope to see if it was quiet,Implaus,quiet,-7.636666666666667,-1.2136712888555814
michaelov_2024,michaelov_TP34,The fertilizer enriched the legs,Implaus,legs,2.3533333333333335,0.23609726895405767
michaelov_2024,michaelov_TP34,The final score of the game was tied,BC,tied,11.043333333333333,1.497207255677357
michaelov_2024,michaelov_TP34,The gem cutter examined the ruby very closely before cutting because he knew that one this large was very unique,Rel,unique,-1.221111111111111,-0.28263317821239864
michaelov_2024,michaelov_TP34,"The government controlled the news media, so most of the reports from the war zone were screened",Rel,screened,-0.38000000000000006,-0.16056947025311752
michaelov_2024,michaelov_TP34,"The groups in the parade walked by slowly, each waving their arms",Rel,arms,1.9755555555555557,0.18127341068965136
michaelov_2024,michaelov_TP34,"The handsome knight charged into the dark forest after the kidnapped princess, determined to prove that he could be king",Unrel,king,-1.4411111111111112,-0.31456001331931766
michaelov_2024,michaelov_TP34,The inspector from the health department found a roach in a very expensive cafe,Rel,cafe,3.9711111111111115,0.47087237963928
michaelov_2024,michaelov_TP34,The journal issue that has the new article about diseases of the eye is still in treason,Implaus,treason,9.147777777777778,1.2221204845036007
michaelov_2024,michaelov_TP34,The kitten waited patiently because behind the refrigerator was a ball,Unrel,ball,-8.921111111111111,-1.400072406954563
michaelov_2024,michaelov_TP34,The little girl kept a lock on her cement,Implaus,cement,-2.102222222222222,-0.41050176528202864
michaelov_2024,michaelov_TP34,The little girl pulled on the rubber band to see how far it would yell,Implaus,yell,4.4944444444444445,0.5468195479996782
michaelov_2024,michaelov_TP34,"The little girl was very sick, but unfortunately there was no remedy",Rel,remedy,7.167777777777778,0.9347789685413301
michaelov_2024,michaelov_TP34,"The meteor shower should have been spectacular, but the city lights blocked the sight",Rel,sight,-6.004444444444444,-0.976799971824955
michaelov_2024,michaelov_TP34,"The new dress was very pretty, but it was cut from an unusual fabric",BC,fabric,-2.384444444444444,-0.4514584123383792
michaelov_2024,michaelov_TP34,The nurse brought him a glass of juice and his pillow,Unrel,pillow,-4.702222222222222,-0.7878189074547074
michaelov_2024,michaelov_TP34,"The painting had a strong impact on everyone, but they couldn't agree on whether it was ugly or attractive",Rel,attractive,-0.19444444444444448,-0.13364128104677675
michaelov_2024,michaelov_TP34,The paramedics on the scene helped the passengers after the big car accident,BC,accident,-11.316666666666666,-1.7477201670076805
michaelov_2024,michaelov_TP34,The pilot spoke to an air traffic controller just before the takeoff,Unrel,takeoff,-3.6133333333333337,-0.6297971983396541
michaelov_2024,michaelov_TP34,The princess wore a gown,Unrel,gown,-1.448888888888889,-0.31568873981299655
michaelov_2024,michaelov_TP34,The rangers say that somewhere in the state park is a mine,Unrel,mine,-1.191111111111111,-0.2782795188796369
michaelov_2024,michaelov_TP34,The restaurant will reopen with new ownership,Rel,ownership,2.9122222222222223,0.31720432985698815
michaelov_2024,michaelov_TP34,The salesman made the mistake of talking down to Jane because he thought she was abstract,Implaus,abstract,-3.373333333333333,-0.5949679236775605
michaelov_2024,michaelov_TP34,The teacher was not looking forward to another year of cargo,Implaus,cargo,-3.3233333333333333,-0.5877118247896244
michaelov_2024,michaelov_TP34,The tip of the knife was broken,Unrel,broken,-3.261111111111111,-0.5786820128401927
michaelov_2024,michaelov_TP34,The wealthy author always points out that she wrote four novels before one was printed,Rel,printed,-6.8788888888888895,-1.1037010790428605
michaelov_2024,michaelov_TP34,The wealthy child went to a private material,Implaus,material,-5.517777777777777,-0.9061739426490434
michaelov_2024,michaelov_TP34,The whole town came to hear their mayor talk,Rel,talk,6.845555555555555,0.8880174423746305
michaelov_2024,michaelov_TP34,The young girl passed her friend a doll,Unrel,doll,-10.002222222222223,-1.5569653895759374
michaelov_2024,michaelov_TP34,They couldn't decide whether to visit the Roman fort or the ruins of Aphrodite's temple,BC,temple,4.1433333333333335,0.4958656091421712
michaelov_2024,michaelov_TP34,They sent the kids with measles home from school because they were scratching,Unrel,scratching,-4.833333333333333,-0.8068460112052955
michaelov_2024,michaelov_TP34,"They've been living together for a long time, but don't think they're actually engaged",Rel,engaged,-3.413333333333333,-0.6007728027879093
michaelov_2024,michaelov_TP34,"Trying to evade their captors, the escaped prisoners of war lived in constant fear",BC,fear,0.5577777777777778,-0.024477304443826505
michaelov_2024,michaelov_TP34,Vic asked her to repeat what she had said,BC,said,1.3311111111111111,0.08775035835625232
michaelov_2024,michaelov_TP34,Water was leaking out from the hole in the balloon,Unrel,balloon,4.487777777777778,0.5458520681479534
michaelov_2024,michaelov_TP34,We finally got a decent picture on the TV after an hour of adjusting the ceremonies,Implaus,ceremonies,-0.03222222222222225,-0.11009927132147286
michaelov_2024,michaelov_TP34,"When Diane heard the shark warning, she swam as fast as she could for relaxing",Implaus,relaxing,14.343333333333334,1.9761097822811418
michaelov_2024,michaelov_TP34,"When he got home from work on the construction site, his clothes were always dirty",BC,dirty,2.473333333333333,0.25351190628510434
michaelov_2024,michaelov_TP34,"When the little girl saw the big dog lumbering towards her, she began to smile",Unrel,smile,2.28,0.22545499058508464
michaelov_2024,michaelov_TP34,When the shooting started they ran for shelter,Rel,shelter,-3.966666666666667,-0.6810736304810693
