dataset,stim_id,stim,stim_lower,critical_word
ryskin_2021,542,The slogan change was a focus of that presidential champagne,the slogan change was a focus of that presidential champagne,champagne
ryskin_2021,543,The storyteller could turn any incident into an amusing hearse,the storyteller could turn any incident into an amusing hearse,hearse
ryskin_2021,544,The student went to medical school to become a cardinal,the student went to medical school to become a cardinal,cardinal
ryskin_2021,545,The study of sounds in language is known as phonologies,the study of sounds in language is known as phonologies,phonologies
ryskin_2021,546,The teacher interrupted his sentence to make a grammatical mercenary,the teacher interrupted his sentence to make a grammatical mercenary,mercenary
ryskin_2021,547,The teacher taught that subtraction was the opposite of additions,the teacher taught that subtraction was the opposite of additions,additions
ryskin_2021,548,The thesaurus shows that a synonym for drunkenness is splinter,the thesaurus shows that a synonym for drunkenness is splinter,splinter
ryskin_2021,549,"The three kings bore gifts of gold, myrrh, and frankincenses","the three kings bore gifts of gold, myrrh, and frankincenses",frankincenses
ryskin_2021,550,The vicious cyclone tragically caused many deaths and much distraction,the vicious cyclone tragically caused many deaths and much distraction,distraction
ryskin_2021,551,The vintage wedding dress was big and required an alterations,the vintage wedding dress was big and required an alterations,alterations
ryskin_2021,552,"The whining alarm shut off, finally silencing this annoying distractions","the whining alarm shut off, finally silencing this annoying distractions",distractions
ryskin_2021,553,The woman brought her sick pet dog to a veteran,the woman brought her sick pet dog to a veteran,veteran
ryskin_2021,554,"The zoo had two giraffes, an elephant, and a rhino","the zoo had two giraffes, an elephant, and a rhino",rhino
ryskin_2021,555,There is a beanbag toss game booth at this carnival,there is a beanbag toss game booth at this carnival,carnival
ryskin_2021,556,This docile herbivorous aquatic mammal is known as a manatees,this docile herbivorous aquatic mammal is known as a manatees,manatees
ryskin_2021,557,"To make the car accelerate, press down on this immorality","to make the car accelerate, press down on this immorality",immorality
ryskin_2021,558,Two common semi-aquatic rodents are a beaver and a muskrat,two common semi-aquatic rodents are a beaver and a muskrat,muskrat
ryskin_2021,559,Two important fluids in the body are blood and nymph,two important fluids in the body are blood and nymph,nymph
ryskin_2021,560,Use Pythagoras theorem to find the length of a hypothesis,use pythagoras theorem to find the length of a hypothesis,hypothesis
ryskin_2021,561,You cannot buy Cuban cigars because there is a correction,you cannot buy cuban cigars because there is a correction,correction
ryskin_2021,562,Yuan emperors were Mongolian because Kublai Khan founded this dynasty,yuan emperors were mongolian because kublai khan founded this dynasty,dynasty
ryskin_2021,563,"Oh, yes, very impressive, she drawled with a sarcastic inflections","oh, yes, very impressive, she drawled with a sarcastic inflections",inflections
ryskin_2021,564,A lolcat is cat photograph with a humorous ungrammatical caption,a lolcat is cat photograph with a humorous ungrammatical caption,caption
ryskin_2021,565,Blinking causes a momentary pupil contraction followed by a dilations,blinking causes a momentary pupil contraction followed by a dilations,dilations
ryskin_2021,566,Feudal lords lived off the labor of an oppressed travesty,feudal lords lived off the labor of an oppressed travesty,travesty
ryskin_2021,567,Her grandmothers pennies inspired her to start a coin correction,her grandmothers pennies inspired her to start a coin correction,correction
ryskin_2021,568,Mediators prevented the dispute from escalating into a violent altercations,mediators prevented the dispute from escalating into a violent altercations,altercations
ryskin_2021,569,One window on the dilapidated house was missing a shudder,one window on the dilapidated house was missing a shudder,shudder
ryskin_2021,570,"Rather than reducing violence, the intervention just caused an escalation","rather than reducing violence, the intervention just caused an escalation",escalation
ryskin_2021,571,Someone who has fought in a war is a rhinestone,someone who has fought in a war is a rhinestone,rhinestone
ryskin_2021,572,That grenade explodes stronger than a stick of this infamy,that grenade explodes stronger than a stick of this infamy,infamy
ryskin_2021,573,The Big Dipper may perhaps be the most famous constellations,the big dipper may perhaps be the most famous constellations,constellations
ryskin_2021,574,The ambassador who negotiated the deal was a skilled constellation,the ambassador who negotiated the deal was a skilled constellation,constellation
ryskin_2021,575,The baseball player felt cheated and swore at an empire,the baseball player felt cheated and swore at an empire,empire
ryskin_2021,576,The child made a caterpillar from an old egg campaign,the child made a caterpillar from an old egg campaign,campaign
ryskin_2021,577,The contraction for it is needs to include an apostrophes,the contraction for it is needs to include an apostrophes,apostrophes
ryskin_2021,578,The detectives discovered the professor was poisoned with this arsenal,the detectives discovered the professor was poisoned with this arsenal,arsenal
ryskin_2021,579,The doomsday preacher urged repentance and warned of an apocalypse,the doomsday preacher urged repentance and warned of an apocalypse,apocalypse
ryskin_2021,580,The poor stayed poor because of this limited upward mobility,the poor stayed poor because of this limited upward mobility,mobility
ryskin_2021,581,The printer needed more paper and a new ink cartridge,the printer needed more paper and a new ink cartridge,cartridge
ryskin_2021,582,The retiree found he soon tired of all this leisures,the retiree found he soon tired of all this leisures,leisures
ryskin_2021,583,The ring held small diamonds set around this blue sapphire,the ring held small diamonds set around this blue sapphire,sapphire
ryskin_2021,584,The soaring eagle circled and glided upwards on a physician,the soaring eagle circled and glided upwards on a physician,physician
ryskin_2021,585,The thesaurus shows that a synonym for drunkenness is inebriations,the thesaurus shows that a synonym for drunkenness is inebriations,inebriations
ryskin_2021,586,The upscale apartment was complete with all these modern anemones,the upscale apartment was complete with all these modern anemones,anemones
ryskin_2021,587,The vicious cyclone tragically caused many deaths and much aluminum,the vicious cyclone tragically caused many deaths and much aluminum,aluminum
ryskin_2021,588,The vintage wedding dress was big and required an alteration,the vintage wedding dress was big and required an alteration,alteration
ryskin_2021,589,Two important fluids in the body are blood and campaign,two important fluids in the body are blood and campaign,campaign
ryskin_2021,590,"To make the car accelerate, press down on this pedal","to make the car accelerate, press down on this pedal",pedal
ryskin_2021,591,Blizzards are deadly hazards for explorers on an arctic expectation,blizzards are deadly hazards for explorers on an arctic expectation,expectation
